LAT,LONG,YEAR1,YEAR2,PRED
45.388205,-75.743356,2007,2009,1
45.388205,-75.743356,2009,2012,1
45.388205,-75.743356,2012,2014,1
45.388214,-75.740210,2015,2016,1
45.388231,-75.752572,2009,2012,1
45.388284,-75.633544,2012,2014,1
45.388301,-75.744246,2007,2009,1
45.388301,-75.744246,2009,2012,1
45.388301,-75.744246,2012,2014,1
45.388350,-75.660768,2007,2012,1
45.388357,-75.660663,2007,2012,1
45.388359,-75.744276,2007,2009,1
45.388368,-75.656334,2009,2012,1
45.388371,-75.740305,2007,2009,1
45.388371,-75.740305,2009,2012,1
45.388380,-75.741473,2009,2014,1
45.388393,-75.747000,2014,2014,1
45.388414,-75.685143,2014,2015,1
45.388424,-75.666523,2007,2012,1
45.388456,-75.755257,2015,2016,1
45.388460,-75.622631,2014,2015,1
45.388460,-75.622631,2015,2015,1
45.388463,-75.677911,2009,2012,1
45.388484,-75.727686,2015,2015,1
45.388509,-75.646505,2007,2012,1
45.388511,-75.740390,2014,2015,1
45.388530,-75.657453,2007,2012,1
45.388538,-75.755310,2015,2016,1
45.388545,-75.657889,2009,2012,1
45.388546,-75.744400,2007,2009,1
45.388546,-75.744400,2009,2012,1
45.388546,-75.744400,2014,2015,1
45.388551,-75.743567,2007,2009,1
45.388585,-75.743588,2009,2012,1
45.388585,-75.743588,2014,2015,1
45.388587,-75.740792,2009,2012,1
45.388589,-75.751668,2015,2015,1
45.388619,-75.755361,2009,2012,1
45.388627,-75.743614,2007,2009,1
45.388655,-75.753931,2012,2014,1
45.388712,-75.743667,2007,2009,1
45.388728,-75.744741,2014,2015,1
45.388731,-75.685402,2007,2012,1
45.388779,-75.752122,2012,2014,1
45.388782,-75.642453,2014,2015,1
45.388786,-75.687216,2009,2012,1
45.388792,-75.743715,2009,2012,1
45.388798,-75.642216,2014,2015,1
45.388805,-75.758965,2007,2014,1
45.388805,-75.758965,2014,2015,1
45.388835,-75.687095,2007,2009,1
45.388837,-75.623668,2014,2015,1
45.388870,-75.745817,2009,2012,1
45.388896,-75.750740,2009,2012,1
45.388931,-75.755563,2009,2012,1
45.388944,-75.664067,2007,2009,1
45.389019,-75.727520,2009,2012,1
45.389025,-75.686625,2007,2009,1
45.389026,-75.751588,2014,2015,1
45.389027,-75.755627,2007,2009,1
45.389064,-75.727403,2007,2012,1
45.389064,-75.727403,2015,2016,1
45.389084,-75.685691,2007,2012,1
45.389137,-75.670484,2007,2012,1
45.389159,-75.755714,2014,2015,1
45.389169,-75.756555,2014,2015,1
45.389171,-75.660717,2009,2012,1
45.389214,-75.753159,2009,2012,1
45.389214,-75.753159,2014,2014,1
45.389252,-75.752067,2014,2014,1
45.389272,-75.753193,2009,2012,1
45.389272,-75.753193,2014,2014,1
45.389281,-75.665458,2009,2012,1
45.389283,-75.742884,2012,2014,1
45.389284,-75.687763,2007,2009,1
45.389293,-75.658993,2009,2012,1
45.389298,-75.688158,2007,2009,1
45.389304,-75.679649,2009,2012,1
45.389327,-75.687656,2007,2009,1
45.389332,-75.668132,2007,2012,1
45.389334,-75.626624,2012,2014,1
45.389334,-75.684104,2012,2014,1
45.389340,-75.680667,2009,2012,1
45.389374,-75.679740,2009,2012,1
45.389379,-75.689248,2007,2009,1
45.389383,-75.667170,2014,2015,1
45.389387,-75.742527,2009,2012,1
45.389401,-75.744625,2007,2009,1
45.389411,-75.657294,2009,2012,1
45.389411,-75.657294,2012,2014,1
45.389427,-75.623033,2014,2015,1
45.389427,-75.689133,2009,2012,1
45.389432,-75.656994,2009,2012,1
45.389432,-75.753288,2014,2014,1
45.389452,-75.656704,2009,2012,1
45.389457,-75.640711,2009,2012,1
45.389476,-75.689014,2012,2014,1
45.389497,-75.755527,2012,2014,1
45.389516,-75.757754,2014,2015,1
45.389521,-75.755451,2012,2014,1
45.389523,-75.661046,2012,2014,1
45.389532,-75.681422,2012,2014,1
45.389544,-75.670272,2007,2012,1
45.389544,-75.680357,2009,2012,1
45.389555,-75.645234,2009,2012,1
45.389582,-75.753376,2012,2014,1
45.389582,-75.753376,2014,2014,1
45.389588,-75.666602,2009,2012,1
45.389602,-75.752278,2014,2014,1
45.389630,-75.681450,2009,2012,1
45.389674,-75.645345,2007,2009,1
45.389674,-75.645345,2014,2015,1
45.389676,-75.757325,2012,2014,1
45.389723,-75.684874,2015,2016,1
45.389786,-75.744857,2012,2014,1
45.389818,-75.690175,2012,2014,1
45.389824,-75.630678,2012,2014,1
45.389834,-75.684605,2015,2016,1
45.389841,-75.681544,2015,2016,1
45.389858,-75.663957,2009,2012,1
45.389862,-75.624698,2014,2015,1
45.389870,-75.751322,2009,2012,1
45.389894,-75.632996,2014,2015,1
45.389927,-75.654521,2012,2014,1
45.389940,-75.692628,2007,2009,1
45.389967,-75.660800,2009,2012,1
45.389968,-75.741989,2009,2012,1
45.389968,-75.741989,2012,2014,1
45.389990,-75.745633,2014,2015,1
45.390002,-75.663610,2009,2012,1
45.390035,-75.743638,2015,2015,1
45.390063,-75.691569,2009,2012,1
45.390074,-75.689515,2012,2014,1
45.390106,-75.689434,2012,2014,1
45.390113,-75.660725,2009,2012,1
45.390167,-75.663411,2009,2012,1
45.390176,-75.658307,2012,2014,1
45.390183,-75.681201,2007,2009,1
45.390183,-75.687295,2009,2012,1
45.390203,-75.644612,2012,2014,1
45.390203,-75.658158,2012,2014,1
45.390203,-75.658158,2014,2015,1
45.390214,-75.753207,2014,2015,1
45.390224,-75.657913,2009,2012,1
45.390230,-75.681126,2009,2012,1
45.390234,-75.687169,2014,2015,1
45.390254,-75.657475,2012,2014,1
45.390267,-75.614416,2016,2016,1
45.390267,-75.755378,2009,2012,1
45.390283,-75.685328,2007,2009,1
45.390293,-75.724489,2014,2015,1
45.390294,-75.660668,2009,2012,1
45.390316,-75.656578,2007,2009,1
45.390321,-75.664601,2009,2012,1
45.390333,-75.757476,2012,2014,1
45.390341,-75.690890,2014,2014,1
45.390344,-75.752725,2014,2014,1
45.390370,-75.744739,2014,2015,1
45.390381,-75.635280,2015,2016,1
45.390384,-75.678961,2012,2015,1
45.390391,-75.750555,2012,2014,1
45.390418,-75.689090,2007,2009,1
45.390426,-75.755835,2009,2012,1
45.390427,-75.663360,2007,2012,1
45.390433,-75.726354,2009,2012,1
45.390433,-75.726354,2015,2016,1
45.390445,-75.683669,2009,2012,1
45.390456,-75.752794,2012,2014,1
45.390479,-75.750609,2007,2009,1
45.390493,-75.684819,2012,2014,1
45.390498,-75.670043,2007,2012,1
45.390509,-75.751706,2009,2012,1
45.390509,-75.751706,2012,2014,1
45.390512,-75.654879,2009,2012,1
45.390576,-75.660666,2014,2015,1
45.390586,-75.663378,2007,2012,1
45.390594,-75.626724,2012,2014,1
45.390595,-75.727639,2007,2009,1
45.390603,-75.684554,2012,2014,1
45.390643,-75.690153,2012,2014,1
45.390657,-75.664655,2009,2012,1
45.390737,-75.687888,2015,2015,1
45.390738,-75.758238,2015,2016,1
45.390752,-75.691903,2014,2016,1
45.390773,-75.744764,2014,2015,1
45.390799,-75.682271,2007,2009,1
45.390805,-75.656142,2012,2015,1
45.390829,-75.687158,2009,2012,1
45.390853,-75.687608,2014,2015,1
45.390872,-75.618587,2012,2014,1
45.390906,-75.744840,2009,2012,1
45.390906,-75.744840,2014,2015,1
45.390925,-75.681511,2007,2009,1
45.390937,-75.641715,2009,2012,1
45.390952,-75.678972,2012,2012,1
45.390952,-75.678972,2014,2015,1
45.390975,-75.678973,2007,2012,1
45.390990,-75.692472,2007,2009,1
45.390990,-75.692472,2009,2014,1
45.390994,-75.612539,2009,2012,1
45.390998,-75.743264,2009,2012,1
45.391009,-75.758394,2012,2014,1
45.391011,-75.745988,2014,2015,1
45.391012,-75.689250,2009,2012,1
45.391023,-75.670308,2007,2012,1
45.391026,-75.685234,2007,2009,1
45.391035,-75.759193,2012,2014,1
45.391046,-75.744920,2014,2015,1
45.391057,-75.724415,2007,2012,1
45.391064,-75.680446,2014,2014,1
45.391077,-75.683389,2014,2015,1
45.391087,-75.685087,2009,2012,1
45.391090,-75.750289,2012,2014,1
45.391090,-75.750289,2014,2015,1
45.391103,-75.614460,2012,2014,1
45.391103,-75.614460,2014,2015,1
45.391104,-75.759230,2012,2014,1
45.391104,-75.759230,2014,2015,1
45.391104,-75.759230,2015,2016,1
45.391110,-75.614439,2009,2012,1
45.391125,-75.758456,2009,2014,1
45.391125,-75.758456,2015,2016,1
45.391128,-75.727958,2009,2012,1
45.391135,-75.751000,2009,2012,1
45.391135,-75.751000,2012,2014,1
45.391159,-75.661045,2009,2012,1
45.391161,-75.724477,2009,2012,1
45.391200,-75.754082,2014,2015,1
45.391200,-75.754082,2015,2016,1
45.391207,-75.660339,2012,2014,1
45.391208,-75.692777,2015,2015,1
45.391214,-75.688755,2007,2009,1
45.391217,-75.684307,2009,2012,1
45.391221,-75.660142,2012,2014,1
45.391243,-75.689774,2007,2009,1
45.391249,-75.663507,2007,2012,1
45.391249,-75.758524,2009,2014,1
45.391255,-75.758527,2009,2014,1
45.391255,-75.758527,2015,2016,1
45.391264,-75.755701,2016,2016,1
45.391292,-75.726546,2014,2015,1
45.391299,-75.686494,2012,2014,1
45.391301,-75.759333,2015,2016,1
45.391338,-75.672045,2009,2012,1
45.391338,-75.672045,2014,2015,1
45.391351,-75.658199,2014,2015,1
45.391352,-75.658179,2009,2012,1
45.391356,-75.678980,2012,2012,1
45.391362,-75.616683,2012,2014,1
45.391367,-75.678981,2012,2012,1
45.391368,-75.671721,2009,2012,1
45.391368,-75.678981,2012,2012,1
45.391378,-75.678981,2012,2012,1
45.391386,-75.758598,2012,2014,1
45.391397,-75.671322,2012,2014,1
45.391399,-75.663537,2007,2009,1
45.391399,-75.663537,2009,2012,1
45.391405,-75.686241,2015,2015,1
45.391419,-75.758616,2015,2016,1
45.391437,-75.755325,2014,2014,1
45.391448,-75.656799,2014,2015,1
45.391456,-75.729277,2014,2014,1
45.391461,-75.744004,2009,2012,1
45.391464,-75.688144,2014,2015,1
45.391493,-75.693010,2014,2015,1
45.391493,-75.693010,2015,2015,1
45.391496,-75.688064,2014,2015,1
45.391501,-75.640985,2009,2012,1
45.391530,-75.681032,2014,2014,1
45.391540,-75.756568,2014,2015,1
45.391540,-75.758683,2012,2014,1
45.391540,-75.758683,2014,2015,1
45.391540,-75.758683,2015,2016,1
45.391549,-75.752362,2009,2014,1
45.391558,-75.682191,2015,2016,1
45.391562,-75.690980,2007,2009,1
45.391588,-75.756598,2012,2014,1
45.391599,-75.641068,2009,2012,1
45.391601,-75.680169,2012,2014,1
45.391629,-75.735789,2009,2014,1
45.391629,-75.735789,2014,2015,1
45.391640,-75.759520,2015,2016,1
45.391657,-75.693143,2009,2012,1
45.391666,-75.685623,2014,2015,1
45.391701,-75.735536,2012,2014,1
45.391701,-75.735536,2014,2015,1
45.391706,-75.685529,2012,2014,1
45.391706,-75.758776,2014,2016,1
45.391738,-75.754708,2015,2015,1
45.391740,-75.685449,2012,2014,1
45.391745,-75.756696,2012,2014,1
45.391750,-75.725978,2009,2012,1
45.391765,-75.750605,2014,2014,1
45.391783,-75.728348,2014,2015,1
45.391785,-75.685342,2007,2009,1
45.391828,-75.683289,2015,2016,1
45.391836,-75.735078,2009,2014,1
45.391837,-75.689265,2009,2012,1
45.391847,-75.756501,2009,2012,1
45.391847,-75.756501,2012,2014,1
45.391848,-75.687207,2007,2009,1
45.391850,-75.758856,2014,2016,1
45.391854,-75.759665,2012,2014,1
45.391854,-75.759665,2014,2015,1
45.391863,-75.641307,2009,2012,1
45.391863,-75.641307,2014,2015,1
45.391881,-75.688029,2009,2012,1
45.391891,-75.691959,2009,2012,1
45.391897,-75.724470,2009,2012,1
45.391930,-75.754300,2012,2014,1
45.391930,-75.754300,2014,2014,1
45.391930,-75.754300,2015,2015,1
45.391930,-75.754300,2015,2016,1
45.391939,-75.663170,2009,2012,1
45.391955,-75.657327,2009,2012,1
45.391958,-75.632482,2012,2014,1
45.391959,-75.748950,2009,2012,1
45.391960,-75.732519,2009,2014,1
45.391970,-75.662792,2009,2012,1
45.391970,-75.724965,2009,2014,1
45.391976,-75.693406,2007,2009,1
45.391976,-75.693406,2012,2014,1
45.391977,-75.747363,2009,2012,1
45.391992,-75.758936,2009,2012,1
45.391992,-75.758936,2012,2014,1
45.391992,-75.758936,2014,2015,1
45.391992,-75.758936,2015,2016,1
45.391994,-75.612188,2012,2014,1
45.391999,-75.757861,2009,2012,1
45.392001,-75.617039,2012,2014,1
45.392023,-75.671203,2015,2015,1
45.392026,-75.662002,2007,2009,1
45.392026,-75.662002,2009,2012,1
45.392026,-75.662002,2012,2014,1
45.392029,-75.747189,2007,2009,1
45.392029,-75.747189,2009,2012,1
45.392048,-75.693467,2007,2009,1
45.392048,-75.693467,2012,2014,1
45.392066,-75.661391,2012,2014,1
45.392079,-75.755963,2009,2012,1
45.392080,-75.684634,2007,2009,1
45.392105,-75.730777,2012,2014,1
45.392118,-75.744401,2007,2009,1
45.392118,-75.744401,2009,2012,1
45.392118,-75.744401,2014,2015,1
45.392121,-75.684533,2007,2009,1
45.392148,-75.744302,2014,2015,1
45.392150,-75.755793,2014,2015,1
45.392161,-75.759031,2014,2015,1
45.392161,-75.759031,2015,2016,1
45.392173,-75.659858,2009,2012,1
45.392184,-75.744186,2007,2009,1
45.392211,-75.752143,2015,2016,1
45.392216,-75.755633,2012,2014,1
45.392216,-75.755633,2015,2015,1
45.392220,-75.618209,2012,2014,1
45.392237,-75.758005,2014,2015,1
45.392241,-75.756999,2014,2015,1
45.392256,-75.753584,2014,2014,1
45.392256,-75.753584,2015,2016,1
45.392258,-75.746436,2012,2014,1
45.392262,-75.759092,2009,2012,1
45.392277,-75.693657,2009,2012,1
45.392279,-75.755483,2015,2015,1
45.392287,-75.658268,2009,2012,1
45.392300,-75.658078,2009,2012,1
45.392306,-75.737817,2012,2012,1
45.392306,-75.737817,2012,2014,1
45.392325,-75.752207,2009,2012,1
45.392337,-75.748790,2009,2012,1
45.392353,-75.755304,2014,2015,1
45.392353,-75.755304,2015,2015,1
45.392360,-75.728692,2009,2012,1
45.392361,-75.613319,2012,2014,1
45.392388,-75.673223,2009,2012,1
45.392388,-75.750288,2014,2015,1
45.392391,-75.745974,2014,2015,1
45.392399,-75.685279,2012,2014,1
45.392410,-75.685288,2012,2014,1
45.392418,-75.755149,2014,2015,1
45.392418,-75.755149,2015,2015,1
45.392428,-75.687838,2015,2015,1
45.392429,-75.683781,2015,2016,1
45.392433,-75.693786,2007,2009,1
45.392433,-75.693786,2012,2014,1
45.392440,-75.748463,2009,2012,1
45.392440,-75.748463,2012,2014,1
45.392455,-75.755063,2015,2015,1
45.392468,-75.687741,2015,2016,1
45.392493,-75.680862,2012,2014,1
45.392499,-75.680008,2015,2016,1
45.392504,-75.754946,2012,2014,1
45.392525,-75.749267,2009,2012,1
45.392526,-75.671294,2009,2012,1
45.392545,-75.732707,2012,2014,1
45.392557,-75.754822,2012,2014,1
45.392559,-75.689868,2009,2012,1
45.392570,-75.654525,2007,2007,1
45.392590,-75.654246,2007,2012,1
45.392592,-75.612765,2012,2014,1
45.392616,-75.615076,2012,2014,1
45.392633,-75.692604,2007,2012,1
45.392633,-75.692604,2012,2014,1
45.392637,-75.683274,2014,2015,1
45.392640,-75.756558,2012,2014,1
45.392640,-75.756558,2014,2015,1
45.392644,-75.656188,2009,2012,1
45.392644,-75.733436,2012,2014,1
45.392664,-75.725388,2007,2009,1
45.392678,-75.668008,2012,2014,1
45.392681,-75.738617,2014,2015,1
45.392711,-75.681099,2014,2015,1
45.392711,-75.734781,2014,2015,1
45.392722,-75.745907,2007,2009,1
45.392729,-75.687103,2007,2012,1
45.392737,-75.731153,2012,2014,1
45.392737,-75.731153,2014,2014,1
45.392744,-75.671288,2009,2012,1
45.392753,-75.734638,2014,2015,1
45.392760,-75.685576,2012,2014,1
45.392768,-75.750512,2007,2009,1
45.392785,-75.666422,2009,2012,1
45.392799,-75.666218,2007,2012,1
45.392819,-75.685626,2007,2009,1
45.392822,-75.692764,2009,2012,1
45.392833,-75.682797,2012,2014,1
45.392844,-75.681254,2012,2014,1
45.392845,-75.744580,2009,2012,1
45.392845,-75.744580,2014,2015,1
45.392845,-75.744580,2015,2015,1
45.392847,-75.686819,2009,2012,1
45.392847,-75.688806,2007,2009,1
45.392856,-75.744543,2014,2015,1
45.392894,-75.686707,2009,2012,1
45.392902,-75.694177,2009,2012,1
45.392902,-75.694177,2012,2014,1
45.392902,-75.725534,2007,2009,1
45.392902,-75.725534,2009,2012,1
45.392916,-75.741852,2014,2015,1
45.392916,-75.744353,2014,2015,1
45.392919,-75.686645,2007,2009,1
45.392930,-75.664390,2014,2014,1
45.392930,-75.664390,2015,2016,1
45.392945,-75.664176,2007,2009,1
45.392946,-75.746857,2012,2014,1
45.392950,-75.692872,2007,2009,1
45.392965,-75.688903,2012,2014,1
45.392965,-75.690490,2007,2009,1
45.392966,-75.725959,2014,2015,1
45.392979,-75.678049,2009,2012,1
45.392993,-75.737194,2009,2012,1
45.393030,-75.688956,2014,2015,1
45.393040,-75.692435,2014,2015,1
45.393041,-75.692262,2009,2012,1
45.393044,-75.736302,2012,2014,1
45.393054,-75.741936,2014,2015,1
45.393069,-75.694316,2009,2012,1
45.393077,-75.753276,2009,2012,1
45.393088,-75.750701,2007,2009,1
45.393101,-75.618289,2012,2015,1
45.393101,-75.749587,2014,2015,1
45.393114,-75.626871,2015,2016,1
45.393118,-75.743194,2014,2015,1
45.393144,-75.682735,2013,2014,1
45.393145,-75.730581,2009,2012,1
45.393153,-75.687683,2009,2012,1
45.393156,-75.687686,2007,2009,1
45.393162,-75.753327,2014,2015,1
45.393203,-75.682779,2015,2015,1
45.393203,-75.682779,2015,2016,1
45.393214,-75.687733,2009,2012,1
45.393258,-75.737356,2009,2012,1
45.393285,-75.691462,2007,2009,1
45.393291,-75.719046,2009,2012,1
45.393294,-75.690474,2007,2012,1
45.393296,-75.759167,2012,2014,1
45.393303,-75.756942,2012,2012,1
45.393306,-75.683654,2007,2009,1
45.393318,-75.749718,2015,2016,1
45.393323,-75.681727,2009,2012,1
45.393333,-75.753108,2007,2009,1
45.393358,-75.742421,2009,2012,1
45.393358,-75.742421,2015,2015,1
45.393362,-75.681218,2007,2009,1
45.393363,-75.683514,2012,2014,1
45.393376,-75.758975,2012,2014,1
45.393411,-75.681103,2009,2012,1
45.393412,-75.717358,2012,2014,1
45.393431,-75.732375,2014,2015,1
45.393432,-75.644551,2009,2012,1
45.393453,-75.657017,2014,2015,1
45.393530,-75.644552,2009,2012,1
45.393533,-75.738553,2009,2012,1
45.393550,-75.731977,2014,2015,1
45.393580,-75.689006,2009,2012,1
45.393609,-75.686099,2007,2012,1
45.393609,-75.686099,2012,2014,1
45.393610,-75.626937,2012,2012,1
45.393610,-75.689428,2012,2014,1
45.393647,-75.690770,2014,2015,1
45.393670,-75.686775,2009,2012,1
45.393685,-75.617115,2014,2015,1
45.393701,-75.680399,2009,2014,1
45.393708,-75.723532,2009,2014,1
45.393725,-75.688153,2012,2014,1
45.393749,-75.652860,2014,2015,1
45.393820,-75.751128,2007,2012,1
45.393822,-75.684458,2009,2014,1
45.393858,-75.686926,2009,2012,1
45.393869,-75.682087,2007,2009,1
45.393882,-75.759839,2014,2015,1
45.393889,-75.739355,2014,2015,1
45.393992,-75.689735,2007,2009,1
45.393992,-75.689735,2009,2012,1
45.393997,-75.643728,2009,2012,1
45.394000,-75.735785,2014,2015,1
45.394015,-75.737803,2007,2009,1
45.394029,-75.682193,2007,2009,1
45.394029,-75.682193,2009,2012,1
45.394044,-75.688418,2014,2015,1
45.394046,-75.732963,2009,2012,1
45.394052,-75.738866,2014,2015,1
45.394055,-75.753132,2012,2014,1
45.394057,-75.681100,2015,2016,1
45.394066,-75.687822,2009,2012,1
45.394115,-75.682250,2007,2009,1
45.394121,-75.687689,2007,2009,1
45.394121,-75.687689,2009,2012,1
45.394127,-75.681146,2009,2012,1
45.394140,-75.685823,2007,2009,1
45.394142,-75.687154,2012,2014,1
45.394148,-75.749242,2014,2014,1
45.336434,-75.744197,2014,2014,1
45.336434,-75.744197,2014,2015,1
45.336485,-75.764023,2012,2012,1
45.336490,-75.751083,2012,2014,1
45.336501,-75.763859,2012,2014,1
45.336520,-75.750786,2012,2014,1
45.336560,-75.763259,2012,2014,1
45.336591,-75.750062,2015,2016,1
45.336602,-75.784689,2007,2012,1
45.336635,-75.762491,2007,2009,1
45.336690,-75.749046,2012,2012,1
45.336700,-75.741777,2015,2016,1
45.336799,-75.725401,2009,2012,1
45.336807,-75.790833,2012,2014,1
45.336879,-75.792462,2012,2012,1
45.336949,-75.775428,2009,2012,1
45.336987,-75.758835,2007,2009,1
45.336987,-75.758835,2009,2012,1
45.337005,-75.709848,2012,2014,1
45.337058,-75.769052,2009,2012,1
45.337058,-75.769052,2012,2014,1
45.337108,-75.757573,2009,2014,1
45.337123,-75.791021,2009,2012,1
45.337130,-75.763994,2014,2015,1
45.337131,-75.757301,2007,2009,1
45.337131,-75.757301,2014,2015,1
45.337133,-75.744439,2014,2015,1
45.337160,-75.744150,2014,2015,1
45.337165,-75.761851,2012,2012,1
45.337177,-75.743972,2012,2014,1
45.337177,-75.757204,2007,2009,1
45.337183,-75.768971,2009,2012,1
45.337183,-75.768971,2014,2015,1
45.337222,-75.781574,2014,2015,1
45.337275,-75.761876,2007,2009,1
45.337275,-75.761876,2012,2014,1
45.337323,-75.709125,2009,2012,1
45.337335,-75.757247,2009,2012,1
45.337365,-75.709033,2009,2012,1
45.337365,-75.709033,2012,2014,1
45.337365,-75.709033,2015,2016,1
45.337414,-75.708926,2009,2012,1
45.337418,-75.770009,2009,2012,1
45.337432,-75.758457,2012,2014,1
45.337440,-75.741290,2007,2012,1
45.337440,-75.741290,2014,2015,1
45.337469,-75.741002,2012,2014,1
45.337496,-75.790726,2009,2012,1
45.337547,-75.717803,2014,2015,1
45.337547,-75.717803,2015,2016,1
45.337552,-75.740135,2014,2015,1
45.337568,-75.717752,2014,2015,1
45.337568,-75.717752,2015,2016,1
45.337604,-75.774092,2009,2012,1
45.337692,-75.759316,2014,2015,1
45.337733,-75.772191,2007,2009,1
45.337741,-75.758802,2014,2015,1
45.337762,-75.766659,2012,2014,1
45.337762,-75.766659,2015,2015,1
45.337783,-75.782806,2012,2012,1
45.337818,-75.772137,2014,2015,1
45.337841,-75.800189,2009,2012,1
45.337946,-75.716868,2009,2012,1
45.337949,-75.716862,2009,2012,1
45.337983,-75.764173,2009,2012,1
45.338066,-75.763537,2015,2015,1
45.338123,-75.700965,2007,2009,1
45.338132,-75.797966,2014,2015,1
45.338166,-75.789145,2014,2015,1
45.338210,-75.789042,2009,2012,1
45.338243,-75.810418,2009,2012,1
45.338306,-75.788817,2009,2012,1
45.338372,-75.760271,2007,2009,1
45.338389,-75.715867,2015,2015,1
45.338389,-75.788622,2009,2012,1
45.338437,-75.775434,2012,2014,1
45.338456,-75.765751,2014,2015,1
45.338457,-75.773451,2009,2012,1
45.338461,-75.701794,2009,2012,1
45.338472,-75.776432,2012,2012,1
45.338487,-75.767115,2012,2014,1
45.338593,-75.715394,2007,2009,1
45.338593,-75.715394,2009,2009,1
45.338611,-75.760508,2012,2014,1
45.338733,-75.700705,2007,2009,1
45.338763,-75.802388,2014,2015,1
45.338765,-75.694819,2007,2009,1
45.338765,-75.694819,2009,2012,1
45.338772,-75.700419,2012,2014,1
45.338824,-75.805577,2007,2012,1
45.338903,-75.777392,2014,2015,1
45.338934,-75.794612,2015,2016,1
45.339020,-75.714107,2012,2012,1
45.339020,-75.714107,2012,2014,1
45.339171,-75.759002,2007,2009,1
45.339185,-75.758853,2007,2009,1
45.339245,-75.763117,2014,2015,1
45.339246,-75.796997,2015,2016,1
45.339255,-75.776995,2012,2012,1
45.339313,-75.796759,2014,2015,1
45.339340,-75.804601,2012,2015,1
45.339549,-75.798861,2014,2015,1
45.339610,-75.750017,2007,2012,1
45.339713,-75.804815,2009,2012,1
45.339763,-75.630583,2009,2012,1
45.339776,-75.630841,2009,2012,1
45.339827,-75.630372,2009,2012,1
45.339834,-75.631012,2009,2012,1
45.339881,-75.796821,2012,2014,1
45.339896,-75.631192,2009,2012,1
45.339919,-75.795495,2014,2014,1
45.339931,-75.639127,2012,2014,1
45.339938,-75.800163,2009,2012,1
45.339950,-75.761079,2012,2014,1
45.339963,-75.802333,2012,2012,1
45.339963,-75.802333,2014,2015,1
45.339965,-75.806213,2007,2009,1
45.339983,-75.631391,2009,2012,1
45.340008,-75.803382,2009,2012,1
45.340031,-75.752433,2014,2015,1
45.340033,-75.787552,2012,2014,1
45.340098,-75.800199,2009,2012,1
45.340101,-75.801656,2012,2014,1
45.340155,-75.631578,2009,2012,1
45.340248,-75.631639,2009,2012,1
45.340286,-75.629868,2009,2012,1
45.340288,-75.749159,2014,2015,1
45.340345,-75.747803,2014,2015,1
45.340355,-75.630613,2009,2012,1
45.340427,-75.739441,2009,2012,1
45.340439,-75.803458,2012,2012,1
45.340476,-75.738931,2009,2012,1
45.340508,-75.754112,2007,2009,1
45.340508,-75.754112,2009,2012,1
45.340522,-75.629645,2009,2012,1
45.340568,-75.629587,2009,2012,1
45.340576,-75.774656,2009,2012,1
45.340621,-75.800173,2014,2015,1
45.340668,-75.803496,2009,2012,1
45.340689,-75.631888,2009,2012,1
45.340789,-75.629304,2009,2012,1
45.340789,-75.629304,2012,2015,1
45.340796,-75.753351,2009,2012,1
45.340801,-75.753337,2012,2015,1
45.340816,-75.631960,2012,2015,1
45.340816,-75.640124,2009,2012,1
45.340857,-75.629217,2009,2012,1
45.340875,-75.692271,2012,2014,1
45.340878,-75.791293,2015,2016,1
45.340882,-75.631997,2009,2012,1
45.340890,-75.774457,2012,2014,1
45.340892,-75.760685,2012,2014,1
45.340892,-75.760685,2014,2015,1
45.340901,-75.629161,2009,2012,1
45.340918,-75.630937,2009,2012,1
45.340952,-75.806652,2009,2012,1
45.341011,-75.629021,2009,2012,1
45.341046,-75.799682,2014,2014,1
45.341064,-75.805327,2012,2014,1
45.341076,-75.738276,2007,2012,1
45.341085,-75.747078,2009,2012,1
45.341131,-75.798906,2014,2015,1
45.341133,-75.631061,2012,2015,1
45.341141,-75.628855,2012,2015,1
45.341154,-75.746913,2009,2012,1
45.341280,-75.732835,2009,2012,1
45.341280,-75.732835,2012,2014,1
45.341332,-75.694042,2007,2009,1
45.341336,-75.806142,2012,2014,1
45.341386,-75.751804,2009,2012,1
45.341397,-75.748859,2007,2009,1
45.341397,-75.748859,2009,2012,1
45.341397,-75.748859,2015,2016,1
45.341405,-75.736857,2012,2014,1
45.341415,-75.700563,2012,2014,1
45.341451,-75.630171,2012,2015,1
45.341456,-75.629064,2009,2012,1
45.341456,-75.629064,2012,2015,1
45.341456,-75.700744,2009,2012,1
45.341456,-75.700744,2012,2014,1
45.341467,-75.700790,2007,2009,1
45.341475,-75.751573,2009,2012,1
45.341479,-75.631259,2009,2012,1
45.341480,-75.748643,2009,2012,1
45.341486,-75.806578,2009,2012,1
45.341520,-75.640508,2012,2014,1
45.394190,-75.682299,2007,2009,1
45.394197,-75.632861,2012,2012,1
45.394232,-75.755077,2012,2012,1
45.394232,-75.755077,2015,2016,1
45.394240,-75.681218,2012,2014,1
45.394271,-75.744578,2012,2014,1
45.394299,-75.663697,2007,2014,1
45.394317,-75.726678,2007,2009,1
45.394317,-75.726678,2009,2014,1
45.394334,-75.718265,2009,2012,1
45.394355,-75.731922,2012,2014,1
45.394375,-75.744641,2012,2014,1
45.394384,-75.717370,2009,2012,1
45.394391,-75.662372,2007,2012,1
45.394409,-75.684799,2012,2014,1
45.394416,-75.680031,2009,2012,1
45.394424,-75.661960,2007,2014,1
